지역명,규모구분,연도,월,분양가격(제곱미터),평당분양가격
강원,모든면적,2021,1,3138.0,10355.4
강원,전용면적 60제곱미터이하,2021,1,3587.0,11837.099999999999
강원,전용면적 60제곱미터초과 85제곱미터이하,2021,1,3045.0,10048.5
강원,전용면적 85제곱미터초과 102제곱미터이하,2021,1,2880.0,9504.0
강원,전용면적 102제곱미터초과,2021,1,4273.0,14100.9
충북,모든면적,2021,1,2584.0,8527.199999999999
충북,전용면적 60제곱미터이하,2021,1,2591.0,8550.3
충북,전용면적 60제곱미터초과 85제곱미터이하,2021,1,2605.0,8596.5
충북,전용면적 85제곱미터초과 102제곱미터이하,2021,1,2706.0,8929.8
충북,전용면적 102제곱미터초과,2021,1,2797.0,9230.1
충남,모든면적,2021,1,2761.0,9111.3
충남,전용면적 60제곱미터이하,2021,1,2671.0,8814.3
충남,전용면적 60제곱미터초과 85제곱미터이하,2021,1,2786.0,9193.8
충남,전용면적 85제곱미터초과 102제곱미터이하,2021,1,2954.0,9748.199999999999
충남,전용면적 102제곱미터초과,2021,1,,
전북,모든면적,2021,1,2639.0,8708.699999999999
전북,전용면적 60제곱미터이하,2021,1,2548.0,8408.4
전북,전용면적 60제곱미터초과 85제곱미터이하,2021,1,2613.0,8622.9
전북,전용면적 85제곱미터초과 102제곱미터이하,2021,1,2409.0,7949.7
전북,전용면적 102제곱미터초과,2021,1,2605.0,8596.5
전남,모든면적,2021,1,2827.0,9329.1
전남,전용면적 60제곱미터이하,2021,1,2680.0,8844.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2021,1,2827.0,9329.1
전남,전용면적 85제곱미터초과 102제곱미터이하,2021,1,3021.0,9969.3
전남,전용면적 102제곱미터초과,2021,1,3312.0,10929.599999999999
경북,모든면적,2021,1,3135.0,10345.5
경북,전용면적 60제곱미터이하,2021,1,3178.0,10487.4
경북,전용면적 60제곱미터초과 85제곱미터이하,2021,1,3132.0,10335.599999999999
경북,전용면적 85제곱미터초과 102제곱미터이하,2021,1,3918.0,12929.4
경북,전용면적 102제곱미터초과,2021,1,3730.0,12309.0
경남,모든면적,2021,1,2988.0,9860.4
경남,전용면적 60제곱미터이하,2021,1,2940.0,9702.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2021,1,2973.0,9810.9
경남,전용면적 85제곱미터초과 102제곱미터이하,2021,1,4720.0,15576.0
경남,전용면적 102제곱미터초과,2021,1,3166.0,10447.8
제주,모든면적,2021,1,5199.0,17156.7
제주,전용면적 60제곱미터이하,2021,1,4686.0,15463.8
제주,전용면적 60제곱미터초과 85제곱미터이하,2021,1,5203.0,17169.899999999998
제주,전용면적 85제곱미터초과 102제곱미터이하,2021,1,,
제주,전용면적 102제곱미터초과,2021,1,,
서울,모든면적,2021,2,8540.0,28182.0
서울,전용면적 60제곱미터이하,2021,2,8657.0,28568.1
서울,전용면적 60제곱미터초과 85제곱미터이하,2021,2,7869.0,25967.699999999997
서울,전용면적 85제곱미터초과 102제곱미터이하,2021,2,8942.0,29508.6
서울,전용면적 102제곱미터초과,2021,2,9481.0,31287.3
인천,모든면적,2021,2,4743.0,15651.9
인천,전용면적 60제곱미터이하,2021,2,4710.0,15543.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2021,2,4709.0,15539.699999999999
인천,전용면적 85제곱미터초과 102제곱미터이하,2021,2,4869.0,16067.699999999999
인천,전용면적 102제곱미터초과,2021,2,6053.0,19974.899999999998
경기,모든면적,2021,2,4382.0,14460.599999999999
경기,전용면적 60제곱미터이하,2021,2,4071.0,13434.3
경기,전용면적 60제곱미터초과 85제곱미터이하,2021,2,4381.0,14457.3
경기,전용면적 85제곱미터초과 102제곱미터이하,2021,2,4495.0,14833.5
경기,전용면적 102제곱미터초과,2021,2,5114.0,16876.2
부산,모든면적,2021,2,4292.0,14163.599999999999
부산,전용면적 60제곱미터이하,2021,2,4333.0,14298.9
부산,전용면적 60제곱미터초과 85제곱미터이하,2021,2,4272.0,14097.599999999999
부산,전용면적 85제곱미터초과 102제곱미터이하,2021,2,3842.0,12678.599999999999
부산,전용면적 102제곱미터초과,2021,2,3947.0,13025.099999999999
대구,모든면적,2021,2,4645.0,15328.5
대구,전용면적 60제곱미터이하,2021,2,4634.0,15292.199999999999
대구,전용면적 60제곱미터초과 85제곱미터이하,2021,2,4657.0,15368.099999999999
대구,전용면적 85제곱미터초과 102제곱미터이하,2021,2,4915.0,16219.5
대구,전용면적 102제곱미터초과,2021,2,4788.0,15800.4
광주,모든면적,2021,2,4213.0,13902.9
광주,전용면적 60제곱미터이하,2021,2,3521.0,11619.3
광주,전용면적 60제곱미터초과 85제곱미터이하,2021,2,3910.0,12903.0
광주,전용면적 85제곱미터초과 102제곱미터이하,2021,2,4610.0,15213.0
광주,전용면적 102제곱미터초과,2021,2,4670.0,15411.0
대전,모든면적,2021,2,3442.0,11358.599999999999
대전,전용면적 60제곱미터이하,2021,2,3061.0,10101.3
대전,전용면적 60제곱미터초과 85제곱미터이하,2021,2,3457.0,11408.099999999999
대전,전용면적 85제곱미터초과 102제곱미터이하,2021,2,,
대전,전용면적 102제곱미터초과,2021,2,,
울산,모든면적,2021,2,4178.0,13787.4
울산,전용면적 60제곱미터이하,2021,2,4242.0,13998.599999999999
울산,전용면적 60제곱미터초과 85제곱미터이하,2021,2,4618.0,15239.4
울산,전용면적 85제곱미터초과 102제곱미터이하,2021,2,,
울산,전용면적 102제곱미터초과,2021,2,4530.0,14949.0
세종,모든면적,2021,2,3798.0,12533.4
세종,전용면적 60제곱미터이하,2021,2,4041.0,13335.3
세종,전용면적 60제곱미터초과 85제곱미터이하,2021,2,3903.0,12879.9
세종,전용면적 85제곱미터초과 102제곱미터이하,2021,2,3729.0,12305.699999999999
세종,전용면적 102제곱미터초과,2021,2,3472.0,11457.599999999999
강원,모든면적,2021,2,3152.0,10401.599999999999
강원,전용면적 60제곱미터이하,2021,2,3304.0,10903.199999999999
강원,전용면적 60제곱미터초과 85제곱미터이하,2021,2,3083.0,10173.9
강원,전용면적 85제곱미터초과 102제곱미터이하,2021,2,2880.0,9504.0
강원,전용면적 102제곱미터초과,2021,2,4132.0,13635.599999999999
충북,모든면적,2021,2,2608.0,8606.4
충북,전용면적 60제곱미터이하,2021,2,2591.0,8550.3
충북,전용면적 60제곱미터초과 85제곱미터이하,2021,2,2679.0,8840.699999999999
충북,전용면적 85제곱미터초과 102제곱미터이하,2021,2,2706.0,8929.8
충북,전용면적 102제곱미터초과,2021,2,2797.0,9230.1
충남,모든면적,2021,2,2770.0,9141.0
충남,전용면적 60제곱미터이하,2021,2,2670.0,8811.0
충남,전용면적 60제곱미터초과 85제곱미터이하,2021,2,2794.0,9220.199999999999
충남,전용면적 85제곱미터초과 102제곱미터이하,2021,2,2954.0,9748.199999999999
충남,전용면적 102제곱미터초과,2021,2,,
전북,모든면적,2021,2,2642.0,8718.6
전북,전용면적 60제곱미터이하,2021,2,2548.0,8408.4
전북,전용면적 60제곱미터초과 85제곱미터이하,2021,2,2614.0,8626.199999999999
전북,전용면적 85제곱미터초과 102제곱미터이하,2021,2,2409.0,7949.7
전북,전용면적 102제곱미터초과,2021,2,2597.0,8570.1
전남,모든면적,2021,2,2978.0,9827.4
전남,전용면적 60제곱미터이하,2021,2,2680.0,8844.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2021,2,3054.0,10078.199999999999
전남,전용면적 85제곱미터초과 102제곱미터이하,2021,2,3021.0,9969.3
전남,전용면적 102제곱미터초과,2021,2,3312.0,10929.599999999999
경북,모든면적,2021,2,3063.0,10107.9
경북,전용면적 60제곱미터이하,2021,2,3021.0,9969.3
경북,전용면적 60제곱미터초과 85제곱미터이하,2021,2,3062.0,10104.6
경북,전용면적 85제곱미터초과 102제곱미터이하,2021,2,3918.0,12929.4
경북,전용면적 102제곱미터초과,2021,2,3730.0,12309.0
경남,모든면적,2021,2,3124.0,10309.199999999999
경남,전용면적 60제곱미터이하,2021,2,2940.0,9702.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2021,2,3106.0,10249.8
경남,전용면적 85제곱미터초과 102제곱미터이하,2021,2,5020.0,16566.0
경남,전용면적 102제곱미터초과,2021,2,3166.0,10447.8
제주,모든면적,2021,2,5199.0,17156.7
제주,전용면적 60제곱미터이하,2021,2,4686.0,15463.8
제주,전용면적 60제곱미터초과 85제곱미터이하,2021,2,5203.0,17169.899999999998
제주,전용면적 85제곱미터초과 102제곱미터이하,2021,2,,
제주,전용면적 102제곱미터초과,2021,2,,
서울,모든면적,2021,3,8573.0,28290.899999999998
서울,전용면적 60제곱미터이하,2021,3,8678.0,28637.399999999998
서울,전용면적 60제곱미터초과 85제곱미터이하,2021,3,7868.0,25964.399999999998
서울,전용면적 85제곱미터초과 102제곱미터이하,2021,3,8942.0,29508.6
서울,전용면적 102제곱미터초과,2021,3,9481.0,31287.3
인천,모든면적,2021,3,4763.0,15717.9
인천,전용면적 60제곱미터이하,2021,3,4800.0,15840.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2021,3,4719.0,15572.699999999999
인천,전용면적 85제곱미터초과 102제곱미터이하,2021,3,4869.0,16067.699999999999
인천,전용면적 102제곱미터초과,2021,3,6053.0,19974.899999999998
경기,모든면적,2021,3,4376.0,14440.8
경기,전용면적 60제곱미터이하,2021,3,4068.0,13424.4
경기,전용면적 60제곱미터초과 85제곱미터이하,2021,3,4375.0,14437.5
경기,전용면적 85제곱미터초과 102제곱미터이하,2021,3,4496.0,14836.8
경기,전용면적 102제곱미터초과,2021,3,5040.0,16632.0
부산,모든면적,2021,3,4292.0,14163.599999999999
부산,전용면적 60제곱미터이하,2021,3,4333.0,14298.9
부산,전용면적 60제곱미터초과 85제곱미터이하,2021,3,4272.0,14097.599999999999
부산,전용면적 85제곱미터초과 102제곱미터이하,2021,3,3842.0,12678.599999999999
부산,전용면적 102제곱미터초과,2021,3,3947.0,13025.099999999999
대구,모든면적,2021,3,4688.0,15470.4
대구,전용면적 60제곱미터이하,2021,3,4633.0,15288.9
대구,전용면적 60제곱미터초과 85제곱미터이하,2021,3,4702.0,15516.599999999999
대구,전용면적 85제곱미터초과 102제곱미터이하,2021,3,4877.0,16094.099999999999
대구,전용면적 102제곱미터초과,2021,3,4937.0,16292.099999999999
광주,모든면적,2021,3,4218.0,13919.4
광주,전용면적 60제곱미터이하,2021,3,3521.0,11619.3
광주,전용면적 60제곱미터초과 85제곱미터이하,2021,3,3919.0,12932.699999999999
광주,전용면적 85제곱미터초과 102제곱미터이하,2021,3,4610.0,15213.0
광주,전용면적 102제곱미터초과,2021,3,4670.0,15411.0
대전,모든면적,2021,3,3442.0,11358.599999999999
대전,전용면적 60제곱미터이하,2021,3,3061.0,10101.3
대전,전용면적 60제곱미터초과 85제곱미터이하,2021,3,3457.0,11408.099999999999
대전,전용면적 85제곱미터초과 102제곱미터이하,2021,3,,
대전,전용면적 102제곱미터초과,2021,3,,
울산,모든면적,2021,3,4232.0,13965.599999999999
울산,전용면적 60제곱미터이하,2021,3,4303.0,14199.9
울산,전용면적 60제곱미터초과 85제곱미터이하,2021,3,4567.0,15071.099999999999
울산,전용면적 85제곱미터초과 102제곱미터이하,2021,3,,
울산,전용면적 102제곱미터초과,2021,3,4530.0,14949.0
세종,모든면적,2021,3,3798.0,12533.4
세종,전용면적 60제곱미터이하,2021,3,4041.0,13335.3
세종,전용면적 60제곱미터초과 85제곱미터이하,2021,3,3903.0,12879.9
세종,전용면적 85제곱미터초과 102제곱미터이하,2021,3,3729.0,12305.699999999999
세종,전용면적 102제곱미터초과,2021,3,3472.0,11457.599999999999
강원,모든면적,2021,3,2902.0,9576.6
강원,전용면적 60제곱미터이하,2021,3,3304.0,10903.199999999999
강원,전용면적 60제곱미터초과 85제곱미터이하,2021,3,2855.0,9421.5
강원,전용면적 85제곱미터초과 102제곱미터이하,2021,3,2729.0,9005.699999999999
강원,전용면적 102제곱미터초과,2021,3,3787.0,12497.099999999999
충북,모든면적,2021,3,2612.0,8619.6
충북,전용면적 60제곱미터이하,2021,3,2598.0,8573.4
충북,전용면적 60제곱미터초과 85제곱미터이하,2021,3,2713.0,8952.9
충북,전용면적 85제곱미터초과 102제곱미터이하,2021,3,2706.0,8929.8
충북,전용면적 102제곱미터초과,2021,3,2810.0,9273.0
충남,모든면적,2021,3,2765.0,9124.5
충남,전용면적 60제곱미터이하,2021,3,2667.0,8801.1
충남,전용면적 60제곱미터초과 85제곱미터이하,2021,3,2783.0,9183.9
충남,전용면적 85제곱미터초과 102제곱미터이하,2021,3,2954.0,9748.199999999999
충남,전용면적 102제곱미터초과,2021,3,3381.0,11157.3
전북,모든면적,2021,3,2642.0,8718.6
전북,전용면적 60제곱미터이하,2021,3,2548.0,8408.4
전북,전용면적 60제곱미터초과 85제곱미터이하,2021,3,2614.0,8626.199999999999
전북,전용면적 85제곱미터초과 102제곱미터이하,2021,3,2409.0,7949.7
전북,전용면적 102제곱미터초과,2021,3,2597.0,8570.1
전남,모든면적,2021,3,3003.0,9909.9
전남,전용면적 60제곱미터이하,2021,3,2680.0,8844.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2021,3,3081.0,10167.3
전남,전용면적 85제곱미터초과 102제곱미터이하,2021,3,3066.0,10117.8
전남,전용면적 102제곱미터초과,2021,3,3257.0,10748.099999999999
경북,모든면적,2021,3,3063.0,10107.9
경북,전용면적 60제곱미터이하,2021,3,3021.0,9969.3
경북,전용면적 60제곱미터초과 85제곱미터이하,2021,3,3062.0,10104.6
경북,전용면적 85제곱미터초과 102제곱미터이하,2021,3,3918.0,12929.4
경북,전용면적 102제곱미터초과,2021,3,3730.0,12309.0
경남,모든면적,2021,3,3153.0,10404.9
경남,전용면적 60제곱미터이하,2021,3,2991.0,9870.3
경남,전용면적 60제곱미터초과 85제곱미터이하,2021,3,3137.0,10352.099999999999
경남,전용면적 85제곱미터초과 102제곱미터이하,2021,3,4868.0,16064.4
경남,전용면적 102제곱미터초과,2021,3,3292.0,10863.599999999999
제주,모든면적,2021,3,7199.0,23756.699999999997
제주,전용면적 60제곱미터이하,2021,3,4686.0,15463.8
제주,전용면적 60제곱미터초과 85제곱미터이하,2021,3,7180.0,23694.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2021,3,,
제주,전용면적 102제곱미터초과,2021,3,7727.0,25499.1
서울,모든면적,2021,4,8526.0,28135.8
서울,전용면적 60제곱미터이하,2021,4,8654.0,28558.199999999997
서울,전용면적 60제곱미터초과 85제곱미터이하,2021,4,7718.0,25469.399999999998
서울,전용면적 85제곱미터초과 102제곱미터이하,2021,4,8942.0,29508.6
서울,전용면적 102제곱미터초과,2021,4,9733.0,32118.899999999998
인천,모든면적,2021,4,4712.0,15549.599999999999
인천,전용면적 60제곱미터이하,2021,4,4710.0,15543.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2021,4,4687.0,15467.099999999999
인천,전용면적 85제곱미터초과 102제곱미터이하,2021,4,4869.0,16067.699999999999
인천,전용면적 102제곱미터초과,2021,4,5204.0,17173.2
경기,모든면적,2021,4,4353.0,14364.9
경기,전용면적 60제곱미터이하,2021,4,4109.0,13559.699999999999
경기,전용면적 60제곱미터초과 85제곱미터이하,2021,4,4356.0,14374.8
경기,전용면적 85제곱미터초과 102제곱미터이하,2021,4,4294.0,14170.199999999999
경기,전용면적 102제곱미터초과,2021,4,4985.0,16450.5
부산,모든면적,2021,4,4372.0,14427.599999999999
부산,전용면적 60제곱미터이하,2021,4,4390.0,14487.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2021,4,4356.0,14374.8
부산,전용면적 85제곱미터초과 102제곱미터이하,2021,4,3842.0,12678.599999999999
부산,전용면적 102제곱미터초과,2021,4,3947.0,13025.099999999999
대구,모든면적,2021,4,4708.0,15536.4
대구,전용면적 60제곱미터이하,2021,4,4500.0,14850.0
대구,전용면적 60제곱미터초과 85제곱미터이하,2021,4,4719.0,15572.699999999999
대구,전용면적 85제곱미터초과 102제곱미터이하,2021,4,4877.0,16094.099999999999
대구,전용면적 102제곱미터초과,2021,4,4980.0,16434.0
광주,모든면적,2021,4,4218.0,13919.4
광주,전용면적 60제곱미터이하,2021,4,3521.0,11619.3
광주,전용면적 60제곱미터초과 85제곱미터이하,2021,4,3919.0,12932.699999999999
광주,전용면적 85제곱미터초과 102제곱미터이하,2021,4,4610.0,15213.0
광주,전용면적 102제곱미터초과,2021,4,4670.0,15411.0
대전,모든면적,2021,4,3480.0,11484.0
대전,전용면적 60제곱미터이하,2021,4,3168.0,10454.4
대전,전용면적 60제곱미터초과 85제곱미터이하,2021,4,3480.0,11484.0
대전,전용면적 85제곱미터초과 102제곱미터이하,2021,4,,
대전,전용면적 102제곱미터초과,2021,4,,
울산,모든면적,2021,4,4337.0,14312.099999999999
울산,전용면적 60제곱미터이하,2021,4,4303.0,14199.9
울산,전용면적 60제곱미터초과 85제곱미터이하,2021,4,4327.0,14279.099999999999
울산,전용면적 85제곱미터초과 102제곱미터이하,2021,4,3515.0,11599.5
울산,전용면적 102제곱미터초과,2021,4,4530.0,14949.0
세종,모든면적,2021,4,3798.0,12533.4
세종,전용면적 60제곱미터이하,2021,4,4041.0,13335.3
세종,전용면적 60제곱미터초과 85제곱미터이하,2021,4,3903.0,12879.9
세종,전용면적 85제곱미터초과 102제곱미터이하,2021,4,3729.0,12305.699999999999
세종,전용면적 102제곱미터초과,2021,4,3472.0,11457.599999999999
강원,모든면적,2021,4,2880.0,9504.0
강원,전용면적 60제곱미터이하,2021,4,3202.0,10566.599999999999
강원,전용면적 60제곱미터초과 85제곱미터이하,2021,4,2839.0,9368.699999999999
강원,전용면적 85제곱미터초과 102제곱미터이하,2021,4,2729.0,9005.699999999999
강원,전용면적 102제곱미터초과,2021,4,3742.0,12348.599999999999
충북,모든면적,2021,4,2602.0,8586.6
충북,전용면적 60제곱미터이하,2021,4,2598.0,8573.4
충북,전용면적 60제곱미터초과 85제곱미터이하,2021,4,2678.0,8837.4
충북,전용면적 85제곱미터초과 102제곱미터이하,2021,4,2706.0,8929.8
충북,전용면적 102제곱미터초과,2021,4,2750.0,9075.0
충남,모든면적,2021,4,2779.0,9170.699999999999
충남,전용면적 60제곱미터이하,2021,4,2747.0,9065.1
충남,전용면적 60제곱미터초과 85제곱미터이하,2021,4,2789.0,9203.699999999999
충남,전용면적 85제곱미터초과 102제곱미터이하,2021,4,3098.0,10223.4
충남,전용면적 102제곱미터초과,2021,4,3381.0,11157.3
전북,모든면적,2021,4,2655.0,8761.5
전북,전용면적 60제곱미터이하,2021,4,2552.0,8421.6
전북,전용면적 60제곱미터초과 85제곱미터이하,2021,4,2627.0,8669.1
전북,전용면적 85제곱미터초과 102제곱미터이하,2021,4,2409.0,7949.7
전북,전용면적 102제곱미터초과,2021,4,2597.0,8570.1
전남,모든면적,2021,4,2930.0,9669.0
전남,전용면적 60제곱미터이하,2021,4,2680.0,8844.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2021,4,2968.0,9794.4
전남,전용면적 85제곱미터초과 102제곱미터이하,2021,4,3066.0,10117.8
전남,전용면적 102제곱미터초과,2021,4,3232.0,10665.599999999999
경북,모든면적,2021,4,3088.0,10190.4
경북,전용면적 60제곱미터이하,2021,4,3056.0,10084.8
경북,전용면적 60제곱미터초과 85제곱미터이하,2021,4,3082.0,10170.599999999999
경북,전용면적 85제곱미터초과 102제곱미터이하,2021,4,3918.0,12929.4
경북,전용면적 102제곱미터초과,2021,4,3829.0,12635.699999999999
경남,모든면적,2021,4,3120.0,10296.0
경남,전용면적 60제곱미터이하,2021,4,3036.0,10018.8
경남,전용면적 60제곱미터초과 85제곱미터이하,2021,4,3102.0,10236.599999999999
경남,전용면적 85제곱미터초과 102제곱미터이하,2021,4,4869.0,16067.699999999999
경남,전용면적 102제곱미터초과,2021,4,3223.0,10635.9
제주,모든면적,2021,4,7199.0,23756.699999999997
제주,전용면적 60제곱미터이하,2021,4,4686.0,15463.8
제주,전용면적 60제곱미터초과 85제곱미터이하,2021,4,7180.0,23694.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2021,4,,
제주,전용면적 102제곱미터초과,2021,4,7727.0,25499.1
서울,모든면적,2021,5,8666.0,28597.8
서울,전용면적 60제곱미터이하,2021,5,8776.0,28960.8
서울,전용면적 60제곱미터초과 85제곱미터이하,2021,5,7739.0,25538.699999999997
서울,전용면적 85제곱미터초과 102제곱미터이하,2021,5,9127.0,30119.1
서울,전용면적 102제곱미터초과,2021,5,9116.0,30082.8
인천,모든면적,2021,5,4603.0,15189.9
인천,전용면적 60제곱미터이하,2021,5,4626.0,15265.8
인천,전용면적 60제곱미터초과 85제곱미터이하,2021,5,4566.0,15067.8
인천,전용면적 85제곱미터초과 102제곱미터이하,2021,5,4823.0,15915.9
인천,전용면적 102제곱미터초과,2021,5,5321.0,17559.3
경기,모든면적,2021,5,4237.0,13982.099999999999
경기,전용면적 60제곱미터이하,2021,5,4051.0,13368.3
경기,전용면적 60제곱미터초과 85제곱미터이하,2021,5,4246.0,14011.8
경기,전용면적 85제곱미터초과 102제곱미터이하,2021,5,4244.0,14005.199999999999
경기,전용면적 102제곱미터초과,2021,5,5244.0,17305.2
부산,모든면적,2021,5,4418.0,14579.4
부산,전용면적 60제곱미터이하,2021,5,4416.0,14572.8
부산,전용면적 60제곱미터초과 85제곱미터이하,2021,5,4404.0,14533.199999999999
부산,전용면적 85제곱미터초과 102제곱미터이하,2021,5,3823.0,12615.9
부산,전용면적 102제곱미터초과,2021,5,4078.0,13457.4
대구,모든면적,2021,5,4703.0,15519.9
대구,전용면적 60제곱미터이하,2021,5,4547.0,15005.099999999999
대구,전용면적 60제곱미터초과 85제곱미터이하,2021,5,4714.0,15556.199999999999
대구,전용면적 85제곱미터초과 102제곱미터이하,2021,5,4434.0,14632.199999999999
대구,전용면적 102제곱미터초과,2021,5,4995.0,16483.5
광주,모든면적,2021,5,4236.0,13978.8
광주,전용면적 60제곱미터이하,2021,5,3556.0,11734.8
광주,전용면적 60제곱미터초과 85제곱미터이하,2021,5,3955.0,13051.5
광주,전용면적 85제곱미터초과 102제곱미터이하,2021,5,,
광주,전용면적 102제곱미터초과,2021,5,4802.0,15846.599999999999
대전,모든면적,2021,5,3701.0,12213.3
대전,전용면적 60제곱미터이하,2021,5,4072.0,13437.599999999999
대전,전용면적 60제곱미터초과 85제곱미터이하,2021,5,3697.0,12200.099999999999
대전,전용면적 85제곱미터초과 102제곱미터이하,2021,5,,
대전,전용면적 102제곱미터초과,2021,5,,
울산,모든면적,2021,5,4420.0,14586.0
울산,전용면적 60제곱미터이하,2021,5,4304.0,14203.199999999999
울산,전용면적 60제곱미터초과 85제곱미터이하,2021,5,4427.0,14609.099999999999
울산,전용면적 85제곱미터초과 102제곱미터이하,2021,5,3515.0,11599.5
울산,전용면적 102제곱미터초과,2021,5,,
세종,모든면적,2021,5,3798.0,12533.4
세종,전용면적 60제곱미터이하,2021,5,4041.0,13335.3
세종,전용면적 60제곱미터초과 85제곱미터이하,2021,5,3903.0,12879.9
세종,전용면적 85제곱미터초과 102제곱미터이하,2021,5,3729.0,12305.699999999999
세종,전용면적 102제곱미터초과,2021,5,3472.0,11457.599999999999
강원,모든면적,2021,5,2865.0,9454.5
강원,전용면적 60제곱미터이하,2021,5,3097.0,10220.099999999999
강원,전용면적 60제곱미터초과 85제곱미터이하,2021,5,2830.0,9339.0
강원,전용면적 85제곱미터초과 102제곱미터이하,2021,5,2754.0,9088.199999999999
강원,전용면적 102제곱미터초과,2021,5,3856.0,12724.8
충북,모든면적,2021,5,2602.0,8586.6
충북,전용면적 60제곱미터이하,2021,5,2598.0,8573.4
충북,전용면적 60제곱미터초과 85제곱미터이하,2021,5,2643.0,8721.9
충북,전용면적 85제곱미터초과 102제곱미터이하,2021,5,2688.0,8870.4
충북,전용면적 102제곱미터초과,2021,5,2750.0,9075.0
충남,모든면적,2021,5,2781.0,9177.3
충남,전용면적 60제곱미터이하,2021,5,2781.0,9177.3
충남,전용면적 60제곱미터초과 85제곱미터이하,2021,5,2791.0,9210.3
충남,전용면적 85제곱미터초과 102제곱미터이하,2021,5,3098.0,10223.4
충남,전용면적 102제곱미터초과,2021,5,3251.0,10728.3
전북,모든면적,2021,5,2683.0,8853.9
전북,전용면적 60제곱미터이하,2021,5,2608.0,8606.4
전북,전용면적 60제곱미터초과 85제곱미터이하,2021,5,2646.0,8731.8
전북,전용면적 85제곱미터초과 102제곱미터이하,2021,5,2409.0,7949.7
전북,전용면적 102제곱미터초과,2021,5,2661.0,8781.3
전남,모든면적,2021,5,2927.0,9659.1
전남,전용면적 60제곱미터이하,2021,5,2680.0,8844.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2021,5,2959.0,9764.699999999999
전남,전용면적 85제곱미터초과 102제곱미터이하,2021,5,3066.0,10117.8
전남,전용면적 102제곱미터초과,2021,5,3232.0,10665.599999999999
경북,모든면적,2021,5,3027.0,9989.1
경북,전용면적 60제곱미터이하,2021,5,3056.0,10084.8
경북,전용면적 60제곱미터초과 85제곱미터이하,2021,5,3006.0,9919.8
경북,전용면적 85제곱미터초과 102제곱미터이하,2021,5,3918.0,12929.4
경북,전용면적 102제곱미터초과,2021,5,3829.0,12635.699999999999
경남,모든면적,2021,5,3090.0,10197.0
경남,전용면적 60제곱미터이하,2021,5,3111.0,10266.3
경남,전용면적 60제곱미터초과 85제곱미터이하,2021,5,3075.0,10147.5
경남,전용면적 85제곱미터초과 102제곱미터이하,2021,5,4091.0,13500.3
경남,전용면적 102제곱미터초과,2021,5,3223.0,10635.9
제주,모든면적,2021,5,7510.0,24783.0
제주,전용면적 60제곱미터이하,2021,5,,
제주,전용면적 60제곱미터초과 85제곱미터이하,2021,5,7497.0,24740.1
제주,전용면적 85제곱미터초과 102제곱미터이하,2021,5,,
제주,전용면적 102제곱미터초과,2021,5,7727.0,25499.1
서울,모든면적,2021,6,8831.0,29142.3
서울,전용면적 60제곱미터이하,2021,6,8950.0,29535.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2021,6,7854.0,25918.199999999997
서울,전용면적 85제곱미터초과 102제곱미터이하,2021,6,7020.0,23166.0
서울,전용면적 102제곱미터초과,2021,6,9064.0,29911.199999999997
인천,모든면적,2021,6,4510.0,14883.0
인천,전용면적 60제곱미터이하,2021,6,4572.0,15087.599999999999
인천,전용면적 60제곱미터초과 85제곱미터이하,2021,6,4470.0,14751.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2021,6,4823.0,15915.9
인천,전용면적 102제곱미터초과,2021,6,5308.0,17516.399999999998
경기,모든면적,2021,6,4181.0,13797.3
경기,전용면적 60제곱미터이하,2021,6,4070.0,13431.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2021,6,4174.0,13774.199999999999
경기,전용면적 85제곱미터초과 102제곱미터이하,2021,6,4278.0,14117.4
경기,전용면적 102제곱미터초과,2021,6,5234.0,17272.2
부산,모든면적,2021,6,4406.0,14539.8
부산,전용면적 60제곱미터이하,2021,6,4380.0,14454.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2021,6,4400.0,14520.0
부산,전용면적 85제곱미터초과 102제곱미터이하,2021,6,3945.0,13018.5
부산,전용면적 102제곱미터초과,2021,6,4518.0,14909.4
대구,모든면적,2021,6,4696.0,15496.8
대구,전용면적 60제곱미터이하,2021,6,4588.0,15140.4
대구,전용면적 60제곱미터초과 85제곱미터이하,2021,6,4713.0,15552.9
대구,전용면적 85제곱미터초과 102제곱미터이하,2021,6,4330.0,14289.0
대구,전용면적 102제곱미터초과,2021,6,4977.0,16424.1
광주,모든면적,2021,6,4295.0,14173.5
광주,전용면적 60제곱미터이하,2021,6,3556.0,11734.8
광주,전용면적 60제곱미터초과 85제곱미터이하,2021,6,4052.0,13371.599999999999
